_id,nume_produs,valabilitate_produs,pret_produs,link_produs,imagine_produs,_id_principal_category,_id_second_category
evo_i1096,"Placa de baza Asus TUF B360-PRO GAMING (WiFi), Intel B360, LGA 1151",In stoc magazin,"[[""759,00 Lei"",""639,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-tuf-b360-pro-gaming-wifi-intel-b360-lga-1151-3614849.html,https://static3.evomag.ro/img?file=products%2F3614%2F3614849%2F1523629743pb1.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1097,"Placa de baza ASRock Z390 PRO4, DDR4, 1151 v2",In stoc magazin,"[[""679,00 Lei"",""599,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asrock-placa-de-baza-asrock-z390-pro4-ddr4-1151-v2-3647355.html,https://static3.evomag.ro/img?file=products%2F3647%2F3647355%2F1540481033gfwf.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1098,"Placa de Baza Gigabyte H310M H 2.0, IntelH310,  LGA 1151v2, DDR4, mATX",In stoc magazin,"[[""329,00 Lei"",""269,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-h310m-h-2.0-intelh310-lga-1151v2-ddr4-matx-3683518.html,https://static3.evomag.ro/img?file=products%2F3683%2F3683518%2F1554473364Placa+de+Baza+Gigabyte+H310M+H+2.0%2C+IntelH310%2C+LGA+1151v2%2C+DDR4%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1099,"Placa de baza ASUS ZENITH EXTREME, AMD X399, AMD TR4",In stoc magazin,"[[""3.499,00 Lei"",""2.299,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-zenith-extreme-amd-x399-amd-tr4-3611012.html,https://static3.evomag.ro/img?file=products%2F3611%2F3611012%2F1520592552pb1.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1100,"Placa de baza GIGABYTE H310M A 2.0, Intel B365, LGA 1151 v2, mATX",In stoc magazin,"[[""399,00 Lei"",""289,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-h310m-a-2.0-intel-b365-lga-1151-v2-matx-3758677.html,https://static3.evomag.ro/img?file=products%2F3758%2F3758677%2F1565098378Placa+de+baza+GIGABYTE+H310M+A+2.0%2C+Intel+B365%2C+LGA+1151+v2%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1101,"Placa de baza MSI MPG Z390 GAMING PLUS, Intel Z390,  LGA 1151 v2, ATX, DDR4",In stoc magazin,"[[""799,00 Lei"",""714,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/msi-placa-de-baza-msi-mpg-z390-gaming-plus-intel-z390-lga-1151-v2-atx-ddr4-3684077.html,https://static3.evomag.ro/img?file=products%2F3684%2F3684077%2F1554972520Placa+de+baza+MSI+MPG+Z390+GAMING+PLUS%2C+Intel+Z390%2C+LGA+1151+v2%2C+ATX%2C+DDR4.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1102,"Placa de baza ASUS PRIME Z490M-PLUS, Intel Z490, LGA 1200, mATX",In stoc magazin,"[[""999,00 Lei"",""939,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-prime-z490m-plus-intel-z490-lga-1200-matx-3789085.html,https://static3.evomag.ro/img?file=products%2F3789%2F3789085%2F1589271960Placa+de+baza+ASUS+PRIME+Z490M-PLUS%2C+Intel+Z490%2C+LGA+1200%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1103,"Placa de baza GIGABYTE B365 DS3H, Intel B365, LGA 1151 v2, mATX	",In stoc magazin,"[[""459,00 Lei"",""383,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-b365-ds3h-intel-b365-lga-1151-v2-matx-3751985.html,https://static3.evomag.ro/img?file=products%2F3751%2F3751985%2F1560262033Placa+de+baza+GIGABYTE+B365+DS3H%2C+Intel+B365%2C+LGA+1151+v2%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1104,"Placa de baza ASUS ROG STRIX B450-F GAMING, AM4, DDR4",In stoc (exclusiv online),"[[null,""673,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-rog-strix-b450-f-gaming-am4-ddr4-3636421.html,https://static3.evomag.ro/img?file=products%2F3636%2F3636421%2F1533047006qwe.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1105,"Placa de Baza Gigabyte B450 Aorus Elite, AM4, DDR4",In stoc magazin,"[[""599,00 Lei"",""499,00 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-b450-aorus-elite-am4-ddr4-3641280.html,https://static3.evomag.ro/img?file=products%2F3641%2F3641280%2F1536320043asdaxxxxx.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1106,"Placa de baza GIGABYTE AORUS X570 ELITE, AMD X570, AM4, DDR4, ATX",In stoc (exclusiv online),"[[""1.299,00 Lei"",""1.215,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-aorus-x570-elite-amd-x570-am4-ddr4-atx-3755291.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755291%2F1562856033Placa+de+baza+GIGABYTE+AORUS+X570+ELITE%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1107,"Placa de baza ASUS PRIME X570-P, AMD X570, AM4, DDR4, ATX",In stoc (exclusiv online),"[[""1.099,00 Lei"",""852,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-prime-x570-p-amd-x570-am4-ddr4-atx-3755393.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755393%2F1562934603Placa+de+baza+ASUS+PRIME+X570-P%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1108,"Placa de baza Gigabyte H310M S2 2.0, Intel H310, DDR4, 1151v2, mATX",In stoc (exclusiv online),"[[null,""277,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-h310m-s2-2.0-intel-h310-ddr4-1151v2-matx-3683611.html,https://static3.evomag.ro/img?file=products%2F3683%2F3683611%2F1554704208Placa+de+baza+Gigabyte+H310M+S2+2.0%2C+Intel+H310%2C+DDR4%2C+1151v2%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1109,"Placa de baza GIGABYTE A320M-H, DDR4, AMD A320, mATX",In stoc (exclusiv online),"[[""299,00 Lei"",""257,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-a320m-h-ddr4-amd-a320-matx-3681920.html,https://static3.evomag.ro/img?file=products%2F3681%2F3681920%2F1553496950Placa+de+baza+GIGABYTE+GA-A320M-H.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1110,"Placa de Baza ASUS ASUS TUF B450-PLUS GAMING, AM4, DDR4",In stoc (exclusiv online),"[[null,""622,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-asus-tuf-b450-plus-gaming-am4-ddr4-3636402.html,https://static3.evomag.ro/img?file=products%2F3636%2F3636402%2F1533040790312.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1111,"Placa de baza ASUS ROG STRIX X570-E GAMING, AMD X570, AM4, DDR4, ATX",In stoc (exclusiv online),"[[null,""1.711,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-rog-strix-x570-e-gaming-amd-x570-am4-ddr4-atx-3755350.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755350%2F1562918129Placa+de+baza+ASUS+ROG+STRIX+X570-E+GAMING%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1112,"Placa de baza GIGABYTE B365M H, Intel B365, LGA 1151 v2, mATX",In stoc (exclusiv online),"[[""399,00 Lei"",""316,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-b365m-h-intel-b365-lga-1151-v2-matx-3758571.html,https://static3.evomag.ro/img?file=products%2F3758%2F3758571%2F1565012666Placa+de+baza+GIGABYTE+B365M+H%2C+Intel+B365%2C+LGA+1151+v2%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1113,"Placa de baza ASUS ROG STRIX Z390-E GAMING, DDR4, 1151 v2",In stoc (exclusiv online),"[[null,""1.278,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-rog-strix-z390-e-gaming-ddr4-1151-v2-3647578.html,https://static3.evomag.ro/img?file=products%2F3647%2F3647578%2F1540563400fwed.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1114,"Placa de baza ASUS PRIME Z390-P, DDR4, 1151 v2",In stoc (exclusiv online),"[[""799,00 Lei"",""668,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-prime-z390-p-ddr4-1151-v2-3647579.html,https://static3.evomag.ro/img?file=products%2F3647%2F3647579%2F1540563690werfwe.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1115,"Placa de baza ASUS X570 ROG CROSSHAIR VIII HERO WI-FI, AMD X570, AM4, DDR4, ATX",Intreaba stoc,"[[null,""2.849,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-x570-rog-crosshair-viii-hero-wi-fi-amd-x570-am4-ddr4-atx-3755944.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755944%2F1563435613Placa+de+baza+ASUS+X570+ROG+CROSSHAIR+VIII+HERO+WI-FI%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1116,"Placa de baza ASUS ROG STRIX X570-F GAMING, AMD X570, AM4, DDR4, ATX",In stoc (exclusiv online),"[[null,""1.543,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-rog-strix-x570-f-gaming-amd-x570-am4-ddr4-atx-3755348.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755348%2F1562912599Placa+de+baza+ASUS+ROG+STRIX+X570-F+GAMING%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1117,"Placa de baza ASUS ROG STRIX Z390-F GAMING, 1151 v2, DDR4",In stoc (exclusiv online),"[[""1.299,00 Lei"",""1.044,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-rog-strix-z390-f-gaming-1151-v2-ddr4-3646585.html,https://static3.evomag.ro/img?file=products%2F3646%2F3646585%2F1540216060pb1.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1118,"Placa de baza MSI MPG X570 GAMING PRO CARBON WI-FI, AMD X570, AM4, DDR4, ATX",In stoc (exclusiv online),"[[null,""1.542,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/msi-placa-de-baza-msi-mpg-x570-gaming-pro-carbon-wi-fi-amd-x570-am4-ddr4-atx-3755363.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755363%2F1562931022Placa+de+baza+MSI+MPG+X570+GAMING+PRO+CARBON+WI-FI%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.%2C%2C%2C%27.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1119,"Placa de baza ASUS Strix B365-G Gaming, Intel B365, LGA 1151, mATX",In stoc (exclusiv online),"[[null,""629,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-strix-b365-g-gaming-intel-b365-lga-1151-matx-3758553.html,https://static3.evomag.ro/img?file=products%2F3758%2F3758553%2F1565003429Placa+de+baza+ASUS+Strix+B365-G+Gaming%2C+Intel+B365%2C+LGA+1151%2C+mATX%5D%5D.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1120,"Placa de Baza ASUS TUF B450M-PLUS GAMING, AM4, DDR4",In stoc (exclusiv online),"[[""699,00 Lei"",""569,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-tuf-b450m-plus-gaming-am4-ddr4-3636573.html,https://static3.evomag.ro/img?file=products%2F3636%2F3636573%2F1533193311aa2.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1121,"Placa de baza Gigabyte H310M S2H 2.0, IntelH310, DDR4, 1151v2, mATX",In stoc (exclusiv online),"[[""399,00 Lei"",""299,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/gigabyte-placa-de-baza-gigabyte-h310m-s2h-2.0-intelh310-ddr4-1151v2-matx-3683517.html,https://static3.evomag.ro/img?file=products%2F3683%2F3683517%2F1554472812Placa+de+baza+Gigabyte+H310M+S2H+2.0%2C+IntelH310%2C+DDR4%2C+1151v2%2C+mATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1122,"Placa de baza Asus TUF GAMING X570 PLUS, AMD X570, AM4, DDR4, ATX",In stoc (exclusiv online),"[[""1.199,00 Lei"",""1.099,99 Lei"",{""$date"":""2020-06-08T17:02:53Z""}]]",www.evomag.ro/componente-pc-gaming-placi-de-baza/asus-placa-de-baza-asus-tuf-gaming-x570-plus-amd-x570-am4-ddr4-atx-3755347.html,https://static3.evomag.ro/img?file=products%2F3755%2F3755347%2F1562911956Placa+de+baza+Asus+TUF+GAMING+X570+PLUS%2C+AMD+X570%2C+AM4%2C+DDR4%2C+ATX.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s28
evo_i1123,Consola Sony PlayStation 4 Pro 1TB (Negru),In stoc magazin,"[[""2.299,00 Lei"",""1.799,00 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-pro-1tb-negru-2929978.html,https://static3.evomag.ro/img?file=products%2F2929%2F2929978%2F1480408764consola.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1124,"Consola Portabila Serioux SRX-PGC200-PP, Ecran 2.7&quot;, 200 jocuri incluse (Mov)",In stoc magazin,"[[""139,00 Lei"",""94,00 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/serioux-consola-portabila-serioux-srx-pgc200-pp-ecran-2.7-200-jocuri-incluse-mov-1450464.html,https://static3.evomag.ro/img?file=products%2F1450%2F1450464%2F1473685808consola.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1125,Consola Microsoft Xbox One X 1TB + Star Wars JEDI: The Fallen Order (Negru),In stoc magazin,"[[null,""1.649,00 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-x-1tb-star-wars-jedi-the-fallen-order-negru-3780268.html,https://static3.evomag.ro/img?file=products%2F3780%2F3780268%2F1579179234Consola+Microsoft+Xbox+One+X+1TB+%2B+Star+Wars+JEDI+The+Fallen+Order+%28Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1126,Consola Sony PlayStation 4 Slim 1TB + joc Death Stranding (Negru),In stoc magazin,"[[""1.899,00 Lei"",""1.599,00 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-slim-1tb-joc-death-stranding-negru-3776350.html,https://static3.evomag.ro/img?file=products%2F3776%2F3776350%2F1575380873Consola+Sony+PlayStation+4+Slim+1TB+%2B+joc+Death+Stranding+%28Negru%29.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1127,"Consola Portabila Serioux SRX-PGC200-BL, Ecran 2.7&quot;, 200 jocuri incluse (Albastru)",In stoc magazin,"[[""99,00 Lei"",""89,00 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/serioux-consola-portabila-serioux-srx-pgc200-bl-ecran-2.7-200-jocuri-incluse-albastru-1450466.html,https://static3.evomag.ro/img?file=products%2F1450%2F1450466%2F1473686160consola.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1128,Consola Sony PlayStation 4 Pro 1TB + Joc Fortnite Neo Versa Bundle (Negru),In stoc (exclusiv online),"[[""2.054,99 Lei"",""1.899,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-pro-1tb-joc-fortnite-neo-versa-bundle-negru-3778509.html,https://static3.evomag.ro/img?file=products%2F3778%2F3778509%2F1576592000Consola+Sony+PlayStation+4+Pro+1TB+%2B+Joc+Fortnite+Neo+Versa+Bundle+%28Negru%291.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1129,Consola Xbox One X 1TB + Fallout 76 (Alb),Stoc epuizat,"[[null,""2.617,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-xbox-one-x-1tb-fallout-76-alb-3681507.html,https://static3.evomag.ro/img?file=products%2F3681%2F3681507%2F1553153719Consola+Xbox+One+X+1TB+%2B+Fallout+76+1.png&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1130,Consola Sony PlayStation 4 Slim 1TB + Joc Horizon Zero Dawn + Uncharted 4 + Gran Turismo Sport Hits (Negru),In stoc (exclusiv online),"[[null,""2.021,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-slim-1tb-joc-horizon-zero-dawn-uncharted-4-gran-turismo-sport-hits-negru-3776358.html,https://static3.evomag.ro/img?file=products%2F3776%2F3776358%2F1575382502Consola+Sony+PlayStation+4+Slim+1TB+%2B+Joc+Horizon+Zero+Dawn+%2B+Uncharted+4+%2B+Gran+Turismo+Sport+Hits+%28Negru%29.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1131,Consola Sony PlayStation 4 Pro 1TB (Alb),In stoc (exclusiv online),"[[null,""2.328,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-pro-1tb-alb-3623875.html,https://static3.evomag.ro/img?file=products%2F3623%2F3623875%2F1529907770C4201715.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1132,Consola Sony PlayStation 4 Slim 500GB,In stoc (exclusiv online),"[[null,""1.611,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-slim-500gb-3016715.html,https://static3.evomag.ro/img?file=products%2F3016%2F3016715%2F1477567860ps4.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1133,Consola Microsoft Xbox One X 1TB,In stoc (exclusiv online),"[[null,""1.650,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-x-1tb-3603393.html,https://static3.evomag.ro/img?file=products%2F3603%2F3603393%2F1513264649xb1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1134,Consola Sony PlayStation 4 Slim 500GB + Fortnite Neo Versa (Negru),In stoc (exclusiv online),"[[null,""1.758,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-slim-500gb-fortnite-neo-versa-negru-3785920.html,https://static3.evomag.ro/img?file=products%2F3785%2F3785920%2F1585726998Consola+Sony+PlayStation+4+Slim+500GB+%2B+Fortnite+Neo+Versa+%28Negru%291.jpeg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1135,Consola Microsoft Xbox One S 1TB + Forza Horizon 4 + LEGO DLC (Alb),In stoc (exclusiv online),"[[""1.741,99 Lei"",""1.599,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-s-1tb-forza-horizon-4-lego-dlc-alb-3785929.html,https://static3.evomag.ro/img?file=products%2F3785%2F3785929%2F1585732683Consola+Microsoft+Xbox+One+S+1TB+%2B+Forza+Horizon+4+%2B+LEGO+DLC+%28Alb%291.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1136,Consola Xbox One X 1TB + Shadow of the Tomb Raider,In stoc (exclusiv online),"[[null,""1.879,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-xbox-one-x-1tb-shadow-of-the-tomb-raider-3641890.html,https://static3.evomag.ro/img?file=products%2F3641%2F3641890%2F1536754876j1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1137,Consola Sony PlayStation 4 Slim 1TB + God of War HITS + Horizon Zero Dawn Complete Edition HITS + The Last of Us Remastered HITS (Negru),In stoc (exclusiv online),"[[null,""1.848,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-slim-1tb-god-of-war-hits-horizon-zero-dawn-complete-edition-hits-the-last-of-us-remastered-hits-negru-3780265.html,https://static3.evomag.ro/img?file=products%2F3780%2F3780265%2F1579178638Consola+Sony+PlayStation+4+Slim+1TB+%2B+God+of+War+HITS+%2B+Horizon+Zero+Dawn+Complete+Edition+HITS+%2B+The+Last+of+Us+Remastered+HITS+%28Negru%291.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1138,Consola Sony PlayStation 4 PRO 1TB + joc FIFA20 + Voucher FUTpoints + Voucher PlayStation Plus 14 zile,Intreaba stoc,"[[null,""2.133,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-pro-1tb-joc-fifa20-voucher-futpoints-voucher-playstation-plus-14-zile-3764603.html,https://static3.evomag.ro/img?file=products%2F3764%2F3764603%2F1569394404Nou%21+Consola+Sony+PlayStation+4+PRO+1TB+%2B+joc+FIFA20+%2B+Voucher+FUTpoints+%2B+Voucher+PlayStation+Plus+14+zileasd.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1139,Consola Sony PlayStation 4 Pro 1TB + Fortnite Royal Bomber Pack (Negru),Stoc epuizat,"[[null,""2.032,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-pro-1tb-fortnite-royal-bomber-pack-negru-3642791.html,https://static3.evomag.ro/img?file=products%2F3642%2F3642791%2F1537341773x4.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1140,Consola Microsoft Xbox One S 1TB + Fortnite,Stoc epuizat,"[[""1.399,00 Lei"",""1.254,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-s-1tb-fortnite-3648963.html,https://static3.evomag.ro/img?file=products%2F3648%2F3648963%2F1541770707for.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1141,Consola Nintendo Switch + Super Mario Odyssey &amp; Mario Kart 8 Deluxe (Negru/Gri),Stoc epuizat,"[[""2.099,00 Lei"",""1.936,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/nintendo-consola-nintendo-switch-super-mario-odyssey-mario-kart-8-deluxe-negru-gri-3641146.html,https://static3.evomag.ro/img?file=products%2F3641%2F3641146%2F1536234496v1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1142,Consola Microsoft Xbox One S 1TB Minecraft Limited Edition Console + Cod de descarcare,Stoc epuizat,"[[null,""1.417,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-s-1tb-minecraft-limited-edition-console-cod-de-descarcare-3623028.html,https://static3.evomag.ro/img?file=products%2F3623%2F3623028%2F1528971204x1.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1143,Consola Microsoft Xbox One X 1TB + Forza Horizon 4 + Forza Motorsport 7,Stoc epuizat,"[[null,""2.349,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-x-1tb-forza-horizon-4-forza-motorsport-7-3648964.html,https://static3.evomag.ro/img?file=products%2F3648%2F3648964%2F1541771101n.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1144,Consola Microsoft Xbox One S 1TB + PUBG Bundle,Stoc epuizat,"[[null,""1.355,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-s-1tb-pubg-bundle-3623029.html,https://static3.evomag.ro/img?file=products%2F3623%2F3623029%2F1528971714c1.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1145,Consola Microsoft Xbox One S 1TB (Alba),Stoc epuizat,"[[null,""1.144,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/microsoft-consola-microsoft-xbox-one-s-1tb-alba-3599041.html,https://static3.evomag.ro/img?file=products%2F3599%2F3599041%2F1507543202x1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
